"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username","remove_user","cleaning","case_folding","tokenisasi","normalisasi","stopword_removal","stemming","to_sentence","cluster","sentimen"
"1.78E+31","Thu Apr 25 11:53:13 +0000 2024","0","reading my debat capres cawapres old tweets OMG i miss pemilu era https://t.co/2FO8oYgAn1","1.78E+31","https://pbs.twimg.com/tweet_video_thumb/GMAjTX4a8AA6iCs.jpg","","en","🇵🇸","0","0","0","https://twitter.com/taylashwift/status/1783464278596747488","1.44E+31","taylashwift","reading my debat capres cawapres old tweets OMG i miss pemilu era https://t.co/2FO8oYgAn1","reading debat capres cawapres old tweets OMG miss pemilu era ","reading debat capres cawapres old tweets omg miss pemilu era ","['reading', 'debat', 'capres', 'cawapres', 'old', 'tweets', 'omg', 'miss', 'pemilu', 'era']","['reading', 'debat', 'capres', 'cawapres', 'old', 'tweets', 'omg', 'miss', 'pemilu', 'era']","['reading', 'debat', 'capres', 'cawapres', 'old', 'tweets', 'omg', 'miss', 'pemilu', 'era']","['reading', 'debat', 'capres', 'cawapres', 'old', 'tweets', 'omg', 'miss', 'milu', 'era']","reading debat capres cawapres old tweets omg miss milu era","0","Negatif"
"1.78E+30","Wed Apr 24 16:01:40 +0000 2024","20","#TemanPemilih KPU menggelar Rapat Pleno Terbuka Penetapan Pasangan Calon Presiden dan Calon Wakil Presiden Terpilih Pemilu Tahun 2024 di Ruang Sidang Utama Lantai 2 Kantor KPU Rabu (24/4/2024). Ketua KPU Hasyim Asy ari memimpin rapat didampingi Anggota KPU Idham Holik -- https://t.co/gmuLpiHVhX","1.78E+30","https://pbs.twimg.com/media/GL8SlbcakAA9gXf.jpg","","in","Republik Indonesia","1","6","21","https://twitter.com/KPU_ID/status/1783164415870984686","2413697946.0","KPU_ID","#TemanPemilih KPU menggelar Rapat Pleno Terbuka Penetapan Pasangan Calon Presiden dan Calon Wakil Presiden Terpilih Pemilu Tahun 2024 di Ruang Sidang Utama Lantai 2 Kantor KPU Rabu (24/4/2024). Ketua KPU Hasyim Asy ari memimpin rapat didampingi Anggota KPU Idham Holik -- https://t.co/gmuLpiHVhX"," TemanPemilih KPU menggelar Rapat Pleno Terbuka Penetapan Pasangan Calon Presiden dan Calon Wakil Presiden Terpilih Pemilu Tahun Ruang Sidang Utama Lantai Kantor KPU Rabu Ketua KPU Hasyim Asy ari memimpin rapat didampingi Anggota KPU Idham Holik "," temanpemilih kpu menggelar rapat pleno terbuka penetapan pasangan calon presiden dan calon wakil presiden terpilih pemilu tahun ruang sidang utama lantai kantor kpu rabu ketua kpu hasyim asy ari memimpin rapat didampingi anggota kpu idham holik ","['temanpemilih', 'kpu', 'menggelar', 'rapat', 'pleno', 'terbuka', 'penetapan', 'pasangan', 'calon', 'presiden', 'dan', 'calon', 'wakil', 'presiden', 'terpilih', 'pemilu', 'tahun', 'ruang', 'sidang', 'utama', 'lantai', 'kantor', 'kpu', 'rabu', 'ketua', 'kpu', 'hasyim', 'asy', 'ari', 'memimpin', 'rapat', 'didampingi', 'anggota', 'kpu', 'idham', 'holik']","['temanpemilih', 'kpu', 'menggelar', 'rapat', 'pleno', 'terbuka', 'penetapan', 'pasangan', 'calon', 'presiden', 'dan', 'calon', 'wakil', 'presiden', 'terpilih', 'pemilu', 'tahun', 'ruang', 'sidang', 'utama', 'lantai', 'kantor', 'kpu', 'rabu', 'ketua', 'kpu', 'hasyim', 'asy', 'ari', 'memimpin', 'rapat', 'didampingi', 'anggota', 'kpu', 'idham', 'holik']","['temanpemilih', 'kpu', 'menggelar', 'rapat', 'pleno', 'terbuka', 'penetapan', 'pasangan', 'calon', 'presiden', 'calon', 'wakil', 'presiden', 'terpilih', 'pemilu', 'ruang', 'sidang', 'utama', 'lantai', 'kantor', 'kpu', 'rabu', 'ketua', 'kpu', 'hasyim', 'asy', 'ari', 'memimpin', 'rapat', 'didampingi', 'anggota', 'kpu', 'idham', 'holik']","['temanpemilih', 'kpu', 'gelar', 'rapat', 'pleno', 'buka', 'tetap', 'pasang', 'calon', 'presiden', 'calon', 'wakil', 'presiden', 'pilih', 'milu', 'ruang', 'sidang', 'utama', 'lantai', 'kantor', 'kpu', 'rabu', 'ketua', 'kpu', 'hasyim', 'asy', 'ari', 'pimpin', 'rapat', 'damping', 'anggota', 'kpu', 'idham', 'holik']","temanpemilih kpu gelar rapat pleno buka tetap pasang calon presiden calon wakil presiden pilih milu ruang sidang utama lantai kantor kpu rabu ketua kpu hasyim asy ari pimpin rapat damping anggota kpu idham holik","1","Netral"
"1.78E+31","Fri Apr 19 08:52:50 +0000 2024","7","Massa Gelar Demo di Patung Kuda Tuntut MK Adil Terkait Hasil Pemilu 2024. Jumat (19/4/2024) siang. https://t.co/Tovb0kbObY","1.78E+31","https://pbs.twimg.com/ext_tw_video_thumb/1781244381955260416/pu/img/aSAhQcSZj9c6JpS0.jpg","","in","","0","1","2","https://twitter.com/AlwiHusin/status/1781244556614435001","1.67E+31","AlwiHusin","Massa Gelar Demo di Patung Kuda Tuntut MK Adil Terkait Hasil Pemilu 2024. Jumat (19/4/2024) siang. https://t.co/Tovb0kbObY","Massa Gelar Demo Patung Kuda Tuntut Adil Terkait Hasil Pemilu Jumat siang ","massa gelar demo patung kuda tuntut adil terkait hasil pemilu jumat siang ","['massa', 'gelar', 'demo', 'patung', 'kuda', 'tuntut', 'adil', 'terkait', 'hasil', 'pemilu', 'jumat', 'siang']","['massa', 'gelar', 'demo', 'patung', 'kuda', 'tuntut', 'adil', 'terkait', 'hasil', 'pemilu', 'jumat', 'siang']","['massa', 'gelar', 'demo', 'patung', 'kuda', 'tuntut', 'adil', 'terkait', 'hasil', 'pemilu', 'jumat', 'siang']","['massa', 'gelar', 'demo', 'patung', 'kuda', 'tuntut', 'adil', 'kait', 'hasil', 'milu', 'jumat', 'siang']","massa gelar demo patung kuda tuntut adil kait hasil milu jumat siang","0","Negatif"
"1.78E+31","Thu Apr 25 04:26:15 +0000 2024","8","Parpol Menuduh Pemilu Curang Haram Gabung Koalisi Pemerintah https://t.co/VuXuH0z8O7","1.78E+31","","","in","","0","3","12","https://twitter.com/OposisiCerdas/status/1783351794938393030","8.88E+30","OposisiCerdas","Parpol Menuduh Pemilu Curang Haram Gabung Koalisi Pemerintah https://t.co/VuXuH0z8O7","Parpol Menuduh Pemilu Curang Haram Gabung Koalisi Pemerintah ","parpol menuduh pemilu curang haram gabung koalisi pemerintah ","['parpol', 'menuduh', 'pemilu', 'curang', 'haram', 'gabung', 'koalisi', 'pemerintah']","['parpol', 'menuduh', 'pemilu', 'curang', 'haram', 'gabung', 'koalisi', 'pemerintah']","['parpol', 'menuduh', 'pemilu', 'curang', 'haram', 'gabung', 'koalisi', 'pemerintah']","['parpol', 'tuduh', 'milu', 'curang', 'haram', 'gabung', 'koalisi', 'perintah']","parpol tuduh milu curang haram gabung koalisi perintah","2","Positif"
"1.78E+31","Thu Apr 25 12:31:14 +0000 2024","2","some preview on what's inside: berita utama: the star of this zine my editorial pemilu art compiled into one! also comes with my description on the meaning the story behind it process making and the concept sketch! https://t.co/Ehm8Ke9TMt","1.78E+31","https://pbs.twimg.com/media/GMAr_c4bAAAPoRX.jpg","meihqtsume","en","Indonesia","0","1","0","https://twitter.com/meihqtsume/status/1783473843547574320","8.31E+30","meihqtsume","some preview on what's inside: berita utama: the star of this zine my editorial pemilu art compiled into one! also comes with my description on the meaning the story behind it process making and the concept sketch! https://t.co/Ehm8Ke9TMt","some preview what inside berita utama the star this zine editorial pemilu art compiled into one also comes with description the meaning the story behind process making and the concept sketch ","some preview what inside berita utama the star this zine editorial pemilu art compiled into one also comes with description the meaning the story behind process making and the concept sketch ","['some', 'preview', 'what', 'inside', 'berita', 'utama', 'the', 'star', 'this', 'zine', 'editorial', 'pemilu', 'art', 'compiled', 'into', 'one', 'also', 'comes', 'with', 'description', 'the', 'meaning', 'the', 'story', 'behind', 'process', 'making', 'and', 'the', 'concept', 'sketch']","['some', 'preview', 'what', 'inside', 'berita', 'utama', 'the', 'star', 'this', 'zine', 'editorial', 'pemilu', 'art', 'compiled', 'into', 'one', 'also', 'comes', 'with', 'description', 'the', 'meaning', 'the', 'story', 'behind', 'process', 'making', 'and', 'the', 'concept', 'sketch']","['some', 'preview', 'what', 'inside', 'berita', 'utama', 'the', 'star', 'this', 'zine', 'editorial', 'pemilu', 'art', 'compiled', 'into', 'one', 'also', 'comes', 'with', 'description', 'the', 'meaning', 'the', 'story', 'behind', 'process', 'making', 'and', 'the', 'concept', 'sketch']","['some', 'preview', 'what', 'inside', 'berita', 'utama', 'the', 'star', 'this', 'zine', 'editorial', 'milu', 'art', 'compiled', 'into', 'one', 'also', 'comes', 'with', 'description', 'the', 'meaning', 'the', 'story', 'behind', 'process', 'making', 'and', 'the', 'concept', 'sketch']","some preview what inside berita utama the star this zine editorial milu art compiled into one also comes with description the meaning the story behind process making and the concept sketch","0","Negatif"
"1.78E+31","Thu Apr 25 06:22:21 +0000 2024","104","Beri Catatan Putusan MK Soal Pilpres HNW: Penting Ada Perbaikan untuk Pemilu atau Pilkada ke Depan Perlu ada sejumlah catatan termasuk pilkada agar tidak terulang berbagai materi yang menjadi rujukan dissenting opinion dari tiga hakim MK. ~@hnurwahid https://t.co/8Rh2v3VrEg https://t.co/WpzP83xpmc","1.78E+31","https://pbs.twimg.com/media/GL_XlGpW8AAOWd4.jpg","","in","TB. Simatupang No. 82, Jakarta","1","5","39","https://twitter.com/PKSejahtera/status/1783381013512540347","22365191.0","PKSejahtera","Beri Catatan Putusan MK Soal Pilpres HNW: Penting Ada Perbaikan untuk Pemilu atau Pilkada ke Depan Perlu ada sejumlah catatan termasuk pilkada agar tidak terulang berbagai materi yang menjadi rujukan dissenting opinion dari tiga hakim MK. ~ https://t.co/8Rh2v3VrEg https://t.co/WpzP83xpmc","Beri Catatan Putusan Soal Pilpres HNW Penting Ada Perbaikan untuk Pemilu atau Pilkada Depan Perlu ada sejumlah catatan termasuk pilkada agar tidak terulang berbagai materi yang menjadi rujukan dissenting opinion dari tiga hakim ","beri catatan putusan soal pilpres hnw penting ada perbaikan untuk pemilu atau pilkada depan perlu ada sejumlah catatan termasuk pilkada agar tidak terulang berbagai materi yang menjadi rujukan dissenting opinion dari tiga hakim ","['beri', 'catatan', 'putusan', 'soal', 'pilpres', 'hnw', 'penting', 'ada', 'perbaikan', 'untuk', 'pemilu', 'atau', 'pilkada', 'depan', 'perlu', 'ada', 'sejumlah', 'catatan', 'termasuk', 'pilkada', 'agar', 'tidak', 'terulang', 'berbagai', 'materi', 'yang', 'menjadi', 'rujukan', 'dissenting', 'opinion', 'dari', 'tiga', 'hakim']","['beri', 'catatan', 'putusan', 'soal', 'pilpres', 'hnw', 'penting', 'ada', 'perbaikan', 'untuk', 'pemilu', 'atau', 'pilkada', 'depan', 'perlu', 'ada', 'sejumlah', 'catatan', 'termasuk', 'pilkada', 'agar', 'tidak', 'terulang', 'berbagai', 'materi', 'yang', 'menjadi', 'rujukan', 'dissenting', 'opinion', 'dari', 'tiga', 'hakim']","['catatan', 'putusan', 'pilpres', 'hnw', 'perbaikan', 'pemilu', 'pilkada', 'catatan', 'pilkada', 'terulang', 'materi', 'rujukan', 'dissenting', 'opinion', 'hakim']","['catat', 'putus', 'pilpres', 'hnw', 'baik', 'milu', 'pilkada', 'catat', 'pilkada', 'ulang', 'materi', 'rujuk', 'dissenting', 'opinion', 'hakim']","catat putus pilpres hnw baik milu pilkada catat pilkada ulang materi rujuk dissenting opinion hakim","2","Positif"
"1.78E+31","Wed Apr 24 14:49:20 +0000 2024","38","Wanti-wanti Penuding Pemilu Curang Pengamat Politik Adi Prayitno: Kau Haram Gabung Capres dan Cawapres Terpilih https://t.co/3B0WePM6Id","1.78E+31","","","in","","3","7","28","https://twitter.com/OposisiCerdas/status/1783146210976801099","8.88E+30","OposisiCerdas","Wanti-wanti Penuding Pemilu Curang Pengamat Politik Adi Prayitno: Kau Haram Gabung Capres dan Cawapres Terpilih https://t.co/3B0WePM6Id","Wanti wanti Penuding Pemilu Curang Pengamat Politik Adi Prayitno Kau Haram Gabung Capres dan Cawapres Terpilih ","wanti wanti penuding pemilu curang pengamat politik adi prayitno kau haram gabung capres dan cawapres terpilih ","['wanti', 'wanti', 'penuding', 'pemilu', 'curang', 'pengamat', 'politik', 'adi', 'prayitno', 'kau', 'haram', 'gabung', 'capres', 'dan', 'cawapres', 'terpilih']","['wanti', 'wanti', 'penuding', 'pemilu', 'curang', 'pengamat', 'politik', 'adi', 'prayitno', 'kau', 'haram', 'gabung', 'capres', 'dan', 'cawapres', 'terpilih']","['wanti', 'wanti', 'penuding', 'pemilu', 'curang', 'pengamat', 'politik', 'adi', 'prayitno', 'kau', 'haram', 'gabung', 'capres', 'cawapres', 'terpilih']","['wanti', 'wanti', 'tuding', 'milu', 'curang', 'amat', 'politik', 'adi', 'prayitno', 'kau', 'haram', 'gabung', 'capres', 'cawapres', 'pilih']","wanti wanti tuding milu curang amat politik adi prayitno kau haram gabung capres cawapres pilih","1","Netral"
"1.78E+30","Thu Apr 25 06:21:23 +0000 2024","1","Jangan mudah terprovokasi oleh pemberitaan negatif pasca putusan MK terkait sidang sengketa hasil Pemilu 2024. #dukungpemilu2024 #SukseskanPemilu2024 #Pemilu2024kondusif https://t.co/fXvbOhILfF","1.78E+30","https://pbs.twimg.com/ext_tw_video_thumb/1783380637149458432/pu/img/hdgE2D2LL4xDZcUE.jpg","","in","","1","0","0","https://twitter.com/will_william02/status/1783380770176045532","1.71E+31","will_william02","Jangan mudah terprovokasi oleh pemberitaan negatif pasca putusan MK terkait sidang sengketa hasil Pemilu 2024. #dukungpemilu2024 #SukseskanPemilu2024 #Pemilu2024kondusif https://t.co/fXvbOhILfF","Jangan mudah terprovokasi oleh pemberitaan negatif pasca putusan terkait sidang sengketa hasil Pemilu dukungpemilu SukseskanPemilu Pemilu kondusif ","jangan mudah terprovokasi oleh pemberitaan negatif pasca putusan terkait sidang sengketa hasil pemilu dukungpemilu sukseskanpemilu pemilu kondusif ","['jangan', 'mudah', 'terprovokasi', 'oleh', 'pemberitaan', 'negatif', 'pasca', 'putusan', 'terkait', 'sidang', 'sengketa', 'hasil', 'pemilu', 'dukungpemilu', 'sukseskanpemilu', 'pemilu', 'kondusif']","['jangan', 'mudah', 'terprovokasi', 'oleh', 'pemberitaan', 'negatif', 'pasca', 'putusan', 'terkait', 'sidang', 'sengketa', 'hasil', 'pemilu', 'dukungpemilu', 'sukseskanpemilu', 'pemilu', 'kondusif']","['mudah', 'terprovokasi', 'pemberitaan', 'negatif', 'pasca', 'putusan', 'terkait', 'sidang', 'sengketa', 'hasil', 'pemilu', 'dukungpemilu', 'sukseskanpemilu', 'pemilu', 'kondusif']","['mudah', 'provokasi', 'berita', 'negatif', 'pasca', 'putus', 'kait', 'sidang', 'sengketa', 'hasil', 'milu', 'dukungpemilu', 'sukseskanpemilu', 'milu', 'kondusif']","mudah provokasi berita negatif pasca putus kait sidang sengketa hasil milu dukungpemilu sukseskanpemilu milu kondusif","0","Negatif"
"1.78E+31","Thu Apr 25 06:48:56 +0000 2024","26","Hasil Pemilu yang Memenangkan Prabowo-Gibran Hanya Dipihaki Istana KPU dan MK https://t.co/YJktHkdiiC","1.78E+31","","","in","","1","2","18","https://twitter.com/OposisiCerdas/status/1783387700256755847","8.88E+30","OposisiCerdas","Hasil Pemilu yang Memenangkan Prabowo-Gibran Hanya Dipihaki Istana KPU dan MK https://t.co/YJktHkdiiC","Hasil Pemilu yang Memenangkan Prabowo Gibran Hanya Dipihaki Istana KPU dan ","hasil pemilu yang memenangkan prabowo gibran hanya dipihaki istana kpu dan ","['hasil', 'pemilu', 'yang', 'memenangkan', 'prabowo', 'gibran', 'hanya', 'dipihaki', 'istana', 'kpu', 'dan']","['hasil', 'pemilu', 'yang', 'memenangkan', 'prabowo', 'gibran', 'hanya', 'dipihaki', 'istana', 'kpu', 'dan']","['hasil', 'pemilu', 'memenangkan', 'prabowo', 'gibran', 'dipihaki', 'istana', 'kpu']","['hasil', 'milu', 'menang', 'prabowo', 'gibran', 'pihak', 'istana', 'kpu']","hasil milu menang prabowo gibran pihak istana kpu","1","Netral"
"1.78E+31","Mon Apr 22 03:10:33 +0000 2024","281","Hakim Saldi Isra Sebut MK Bukan Keranjang Sampah Semua Masalah Pemilu https://t.co/83DcBSueuW #TempoNasional","1.78E+31","","","in","Indonesia","36","132","61","https://twitter.com/tempodotco/status/1782245578849853517","18129942.0","tempodotco","Hakim Saldi Isra Sebut MK Bukan Keranjang Sampah Semua Masalah Pemilu https://t.co/83DcBSueuW #TempoNasional","Hakim Saldi Isra Sebut Bukan Keranjang Sampah Semua Masalah Pemilu TempoNasional","hakim saldi isra sebut bukan keranjang sampah semua masalah pemilu temponasional","['hakim', 'saldi', 'isra', 'sebut', 'bukan', 'keranjang', 'sampah', 'semua', 'masalah', 'pemilu', 'temponasional']","['hakim', 'saldi', 'isra', 'sebut', 'bukan', 'keranjang', 'sampah', 'semua', 'masalah', 'pemilu', 'temponasional']","['hakim', 'saldi', 'isra', 'keranjang', 'sampah', 'pemilu', 'temponasional']","['hakim', 'saldi', 'isra', 'keranjang', 'sampah', 'milu', 'temponasional']","hakim saldi isra keranjang sampah milu temponasional","2","Positif"
"1.78E+30","Wed Apr 17 08:26:31 +0000 2024","2","Pemilu telah usai saatnya perkuat persatuan dan kesatuan #Pemilu2024AmanDamai #SukseskanPemilu2024 #WujudkanPemiluDamai #Pemilu2024Kondusif https://t.co/D9J4KN1t60","1.78E+30","https://pbs.twimg.com/ext_tw_video_thumb/1780512037271228416/pu/img/_qxuUus3_jmS0ppd.jpg","","in","","6","1","0","https://twitter.com/KochengPosi/status/1780513154403058138","1.58E+31","KochengPosi","Pemilu telah usai saatnya perkuat persatuan dan kesatuan #Pemilu2024AmanDamai #SukseskanPemilu2024 #WujudkanPemiluDamai #Pemilu2024Kondusif https://t.co/D9J4KN1t60","Pemilu telah usai saatnya perkuat persatuan dan kesatuan Pemilu AmanDamai SukseskanPemilu WujudkanPemiluDamai Pemilu Kondusif ","pemilu telah usai saatnya perkuat persatuan dan kesatuan pemilu amandamai sukseskanpemilu wujudkanpemiludamai pemilu kondusif ","['pemilu', 'telah', 'usai', 'saatnya', 'perkuat', 'persatuan', 'dan', 'kesatuan', 'pemilu', 'amandamai', 'sukseskanpemilu', 'wujudkanpemiludamai', 'pemilu', 'kondusif']","['pemilu', 'telah', 'usai', 'saatnya', 'perkuat', 'persatuan', 'dan', 'kesatuan', 'pemilu', 'amandamai', 'sukseskanpemilu', 'wujudkanpemiludamai', 'pemilu', 'kondusif']","['pemilu', 'perkuat', 'persatuan', 'kesatuan', 'pemilu', 'amandamai', 'sukseskanpemilu', 'wujudkanpemiludamai', 'pemilu', 'kondusif']","['milu', 'kuat', 'satu', 'satu', 'milu', 'amandamai', 'sukseskanpemilu', 'wujudkanpemiludamai', 'milu', 'kondusif']","milu kuat satu satu milu amandamai sukseskanpemilu wujudkanpemiludamai milu kondusif","0","Negatif"
"1.78E+31","Mon Apr 22 07:40:00 +0000 2024","622","Wajib Tonton! Film Dirty Election Isinya Tentang 'Kecurangan' Pemilu RI 2024 https://t.co/XMliQxgk04","1.78E+31","","","in","Indonesia","1","19","283","https://twitter.com/democrazymedia/status/1782313388175138864","1.24E+31","democrazymedia","Wajib Tonton! Film Dirty Election Isinya Tentang 'Kecurangan' Pemilu RI 2024 https://t.co/XMliQxgk04","Wajib Tonton Film Dirty Election Isinya Tentang Kecurangan Pemilu ","wajib tonton film dirty election isinya tentang kecurangan pemilu ","['wajib', 'tonton', 'film', 'dirty', 'election', 'isinya', 'tentang', 'kecurangan', 'pemilu']","['wajib', 'tonton', 'film', 'dirty', 'election', 'isinya', 'tentang', 'kecurangan', 'pemilu']","['wajib', 'tonton', 'film', 'dirty', 'election', 'isinya', 'kecurangan', 'pemilu']","['wajib', 'tonton', 'film', 'dirty', 'election', 'isi', 'curang', 'milu']","wajib tonton film dirty election isi curang milu","0","Negatif"
"1.78E+31","Wed Apr 24 10:12:32 +0000 2024","81","Panggilan Revolusi: Ketika Asa Perubahan Indonesia Membumbung di Luar Proses Pemilu https://t.co/J6CSLjg6iX","1.78E+31","","","in","","0","3","30","https://twitter.com/OposisiCerdas/status/1783076552483410095","8.88E+30","OposisiCerdas","Panggilan Revolusi: Ketika Asa Perubahan Indonesia Membumbung di Luar Proses Pemilu https://t.co/J6CSLjg6iX","Panggilan Revolusi Ketika Asa Perubahan Indonesia Membumbung Luar Proses Pemilu ","panggilan revolusi ketika asa perubahan indonesia membumbung luar proses pemilu ","['panggilan', 'revolusi', 'ketika', 'asa', 'perubahan', 'indonesia', 'membumbung', 'luar', 'proses', 'pemilu']","['panggilan', 'revolusi', 'ketika', 'asa', 'perubahan', 'indonesia', 'membumbung', 'luar', 'proses', 'pemilu']","['panggilan', 'revolusi', 'asa', 'perubahan', 'indonesia', 'membumbung', 'proses', 'pemilu']","['panggil', 'revolusi', 'asa', 'ubah', 'indonesia', 'bumbung', 'proses', 'milu']","panggil revolusi asa ubah indonesia bumbung proses milu","1","Netral"
"1.78E+31","Mon Apr 22 11:45:07 +0000 2024","432","PEMILU/PILPRES TAHUN 2029 DAN SETERUSNYA GAK PENTING BICARA: JUJUR ADIL DAMAI ETIKA ASAL BISA CURANG PASTI BISA DIMENANGKAN OLEH BAWASLU KPU &amp; MK Ingat... JANGAN LUPA CURANG‼️ #MKJgnRusakBahagiaRakyat https://t.co/J6yPoj9Rp1","1.78E+31","","","in","","17","108","229","https://twitter.com/Muslim_AntiPKI9/status/1782375076182335911","1.60E+31","Muslim_AntiPKI9","PEMILU/PILPRES TAHUN 2029 DAN SETERUSNYA GAK PENTING BICARA: JUJUR ADIL DAMAI ETIKA ASAL BISA CURANG PASTI BISA DIMENANGKAN OLEH BAWASLU KPU &amp; MK Ingat... JANGAN LUPA CURANG‼️ #MKJgnRusakBahagiaRakyat https://t.co/J6yPoj9Rp1","PEMILU PILPRES TAHUN DAN SETERUSNYA GAK PENTING BICARA JUJUR ADIL DAMAI ETIKA ASAL BISA CURANG PASTI BISA DIMENANGKAN OLEH BAWASLU KPU amp Ingat JANGAN LUPA CURANG MKJgnRusakBahagiaRakyat ","pemilu pilpres tahun dan seterusnya gak penting bicara jujur adil damai etika asal bisa curang pasti bisa dimenangkan oleh bawaslu kpu amp ingat jangan lupa curang mkjgnrusakbahagiarakyat ","['pemilu', 'pilpres', 'tahun', 'dan', 'seterusnya', 'gak', 'penting', 'bicara', 'jujur', 'adil', 'damai', 'etika', 'asal', 'bisa', 'curang', 'pasti', 'bisa', 'dimenangkan', 'oleh', 'bawaslu', 'kpu', 'amp', 'ingat', 'jangan', 'lupa', 'curang', 'mkjgnrusakbahagiarakyat']","['pemilu', 'pilpres', 'tahun', 'dan', 'seterusnya', 'enggak', 'penting', 'bicara', 'jujur', 'adil', 'damai', 'etika', 'asal', 'bisa', 'curang', 'pasti', 'bisa', 'dimenangkan', 'oleh', 'bawaslu', 'kpu', 'amp', 'ingat', 'jangan', 'lupa', 'curang', 'mkjgnrusakbahagiarakyat']","['pemilu', 'pilpres', 'bicara', 'jujur', 'adil', 'damai', 'etika', 'curang', 'dimenangkan', 'bawaslu', 'kpu', 'lupa', 'curang', 'mkjgnrusakbahagiarakyat']","['milu', 'pilpres', 'bicara', 'jujur', 'adil', 'damai', 'etika', 'curang', 'menang', 'bawaslu', 'kpu', 'lupa', 'curang', 'mkjgnrusakbahagiarakyat']","milu pilpres bicara jujur adil damai etika curang menang bawaslu kpu lupa curang mkjgnrusakbahagiarakyat","1","Netral"
"1.78E+31","Sat Apr 20 10:44:07 +0000 2024","50","Hasyim Asy'ari dosen hukum kampungan. Orang hukum tapi tidak mengindahkan hukum tidak menghargai institusi yang dipimpinnya. Walhasil Lagi Ketua KPU dilaporkan atas tuduhan tindak asusila terhadap petugas pemilu di luar negeri #DesakPeriksaJokowi #DesakPeriksaJokowi https://t.co/lZB7pysrfA","1.78E+31","https://pbs.twimg.com/ext_tw_video_thumb/1781634922920448000/pu/img/Z-K69eAj5xEpavN2.jpg","","in","","2","2","39","https://twitter.com/dancersejati07/status/1781634949529121132","1.61E+31","dancersejati07","Hasyim Asy'ari dosen hukum kampungan. Orang hukum tapi tidak mengindahkan hukum tidak menghargai institusi yang dipimpinnya. Walhasil Lagi Ketua KPU dilaporkan atas tuduhan tindak asusila terhadap petugas pemilu di luar negeri #DesakPeriksaJokowi #DesakPeriksaJokowi https://t.co/lZB7pysrfA","Hasyim Asy ari dosen hukum kampungan Orang hukum tapi tidak mengindahkan hukum tidak menghargai institusi yang dipimpinnya Walhasil Lagi Ketua KPU dilaporkan atas tuduhan tindak asusila terhadap petugas pemilu luar negeri DesakPeriksaJokowi DesakPeriksaJokowi ","hasyim asy ari dosen hukum kampungan orang hukum tapi tidak mengindahkan hukum tidak menghargai institusi yang dipimpinnya walhasil lagi ketua kpu dilaporkan atas tuduhan tindak asusila terhadap petugas pemilu luar negeri desakperiksajokowi desakperiksajokowi ","['hasyim', 'asy', 'ari', 'dosen', 'hukum', 'kampungan', 'orang', 'hukum', 'tapi', 'tidak', 'mengindahkan', 'hukum', 'tidak', 'menghargai', 'institusi', 'yang', 'dipimpinnya', 'walhasil', 'lagi', 'ketua', 'kpu', 'dilaporkan', 'atas', 'tuduhan', 'tindak', 'asusila', 'terhadap', 'petugas', 'pemilu', 'luar', 'negeri', 'desakperiksajokowi', 'desakperiksajokowi']","['hasyim', 'asy', 'ari', 'dosen', 'hukum', 'kampungan', 'orang', 'hukum', 'tapi', 'tidak', 'mengindahkan', 'hukum', 'tidak', 'menghargai', 'institusi', 'yang', 'dipimpinnya', 'walhasil', 'lagi', 'ketua', 'kpu', 'dilaporkan', 'atas', 'tuduhan', 'tindak', 'asusila', 'terhadap', 'petugas', 'pemilu', 'luar', 'negeri', 'desakperiksajokowi', 'desakperiksajokowi']","['hasyim', 'asy', 'ari', 'dosen', 'hukum', 'kampungan', 'orang', 'hukum', 'mengindahkan', 'hukum', 'menghargai', 'institusi', 'dipimpinnya', 'walhasil', 'ketua', 'kpu', 'dilaporkan', 'tuduhan', 'tindak', 'asusila', 'petugas', 'pemilu', 'negeri', 'desakperiksajokowi', 'desakperiksajokowi']","['hasyim', 'asy', 'ari', 'dosen', 'hukum', 'kampung', 'orang', 'hukum', 'indah', 'hukum', 'harga', 'institusi', 'pimpin', 'walhasil', 'ketua', 'kpu', 'lapor', 'tuduh', 'tindak', 'asusila', 'tugas', 'milu', 'negeri', 'desakperiksajokowi', 'desakperiksajokowi']","hasyim asy ari dosen hukum kampung orang hukum indah hukum harga institusi pimpin walhasil ketua kpu lapor tuduh tindak asusila tugas milu negeri desakperiksajokowi desakperiksajokowi","1","Netral"
